# r, rho, v, e
6.2208935924790421E+04 5.9071016219443896E+12 -1.9450469457281518E+06 1.3447073070650517E+28
6.2226627583558089E+04 5.9019686852155010E+12 -1.9456675873503876E+06 1.3431495667592236E+28
6.2244319242325771E+04 5.8968416807668457E+12 -1.9462882356532046E+06 1.3415940775184253E+28
6.2262010901093454E+04 5.8917206000304883E+12 -1.9469088906375852E+06 1.3400408354412658E+28
6.2279702559861136E+04 5.8866054344532188E+12 -1.9475295523045508E+06 1.3384898366342029E+28
6.2297394218628819E+04 5.8814961754966650E+12 -1.9481502206551244E+06 1.3369410772115693E+28
6.2315085877396486E+04 5.8763928146374102E+12 -1.9487708956902707E+06 1.3353945532955986E+28
6.2332777536164169E+04 5.8712953433667373E+12 -1.9493915774109734E+06 1.3338502610163382E+28
6.2350469194931851E+04 5.8662037531903389E+12 -1.9500122658183307E+06 1.3323081965115535E+28
6.2368160853699534E+04 5.8611180356290010E+12 -1.9506329609133042E+06 1.3307683559269245E+28
6.2385852512467216E+04 5.8560381822179854E+12 -1.9512536626969306E+06 1.3292307354158518E+28
6.2403544171234884E+04 5.8509641845074883E+12 -1.9518743711701462E+06 1.3276953311395849E+28
6.2421235830002566E+04 5.8458960340614453E+12 -1.9524950863341752E+06 1.3261621392668517E+28
6.2438927488770249E+04 5.8408337224595176E+12 -1.9531158081898689E+06 1.3246311559744509E+28
6.2456619147537931E+04 5.8357772412954629E+12 -1.9537365367382290E+06 1.3231023774467509E+28
6.2474310806305613E+04 5.8307265821769453E+12 -1.9543572719804659E+06 1.3215757998756221E+28
6.2492002465073281E+04 5.8256817367271201E+12 -1.9549780139174531E+06 1.3200514194609085E+28
6.2509694123840964E+04 5.8206426965830166E+12 -1.9555987625502723E+06 1.3185292324099288E+28
6.2527385782608646E+04 5.8156094533959375E+12 -1.9562195178800554E+06 1.3170092349375898E+28
6.2545077441376328E+04 5.8105819988322588E+12 -1.9568402799077129E+06 1.3154914232666173E+28
6.2562769100144011E+04 5.8055603245721787E+12 -1.9574610486343424E+06 1.3139757936271712E+28
6.2580460758911679E+04 5.8005444223102861E+12 -1.9580818240610315E+06 1.3124623422570083E+28
6.2598152417679361E+04 5.7955342837557568E+12 -1.9587026061887806E+06 1.3109510654015312E+28
6.2615844076447043E+04 5.7905299006317168E+12 -1.9593233950186975E+06 1.3094419593135896E+28
6.2633535735214726E+04 5.7855312646759248E+12 -1.9599441905517809E+06 1.3079350202536757E+28
6.2651227393982408E+04 5.7805383676400859E+12 -1.9605649927891162E+06 1.3064302444897094E+28
6.2668919052750076E+04 5.7755512012900449E+12 -1.9611858017318163E+06 1.3049276282970889E+28
6.2686610711517758E+04 5.7705697574062188E+12 -1.9618066173808638E+06 1.3034271679588103E+28
6.2704302370285441E+04 5.7655940277826318E+12 -1.9624274397374236E+06 1.3019288597651698E+28
6.2721994029053123E+04 5.7606240042281084E+12 -1.9630482688024321E+06 1.3004327000141146E+28
6.2739685687820805E+04 5.7556596785647471E+12 -1.9636691045771046E+06 1.2989386850107737E+28
6.2757377346588473E+04 5.7507010426293418E+12 -1.9642899470624460E+06 1.2974468110678779E+28
6.2775069005356156E+04 5.7457480882724580E+12 -1.9649107962595439E+06 1.2959570745054738E+28
6.2792760664123838E+04 5.7408008073586367E+12 -1.9655316521695079E+06 1.2944694716509753E+28
6.2810452322891520E+04 5.7358591917665391E+12 -1.9661525147933930E+06 1.2929839988392002E+28
6.2828143981659203E+04 5.7309232333885117E+12 -1.9667733841323541E+06 1.2915006524122300E+28
6.2845835640426871E+04 5.7259929241312666E+12 -1.9673942601873903E+06 1.2900194287196063E+28
6.2863527299194553E+04 5.7210682559149453E+12 -1.9680151429596597E+06 1.2885403241180412E+28
6.2881218957962235E+04 5.7161492206738789E+12 -1.9686360324502224E+06 1.2870633349716372E+28
6.2898910616729918E+04 5.7112358103559180E+12 -1.9692569286602370E+06 1.2855884576516768E+28
6.2916602275497600E+04 5.7063280169231553E+12 -1.9698778315907235E+06 1.2841156885368333E+28
6.2934293934265268E+04 5.7014258323509473E+12 -1.9704987412428784E+06 1.2826450240128665E+28
6.2951985593032950E+04 5.6965292486289453E+12 -1.9711196576177184E+06 1.2811764604729249E+28
6.2969677251800633E+04 5.6916382577599463E+12 -1.9717405807164565E+06 1.2797099943171922E+28
6.2987368910568315E+04 5.6867528517609375E+12 -1.9723615105401434E+06 1.2782456219531941E+28
6.3005060569335983E+04 5.6818730226622559E+12 -1.9729824470899452E+06 1.2767833397955350E+28
6.3022752228103665E+04 5.6769987625081143E+12 -1.9736033903669454E+06 1.2753231442660504E+28
6.3040443886871348E+04 5.6721300633564209E+12 -1.9742243403722025E+06 1.2738650317937427E+28
6.3058135545639030E+04 5.6672669172780850E+12 -1.9748452971069880E+06 1.2724089988145663E+28
6.3075827204406713E+04 5.6624093163583223E+12 -1.9754662605723096E+06 1.2709550417718095E+28
6.3093518863174380E+04 5.6575572526953613E+12 -1.9760872307693672E+06 1.2695031571157000E+28
6.3111210521942063E+04 5.6527107184010576E+12 -1.9767082076993138E+06 1.2680533413035797E+28
6.3128902180709745E+04 5.6478697056010732E+12 -1.9773291913631961E+06 1.2666055907999505E+28
6.3146593839477428E+04 5.6430342064339902E+12 -1.9779501817622506E+06 1.2651599020762022E+28
6.3164285498245110E+04 5.6382042130521885E+12 -1.9785711788975862E+06 1.2637162716108654E+28
6.3181977157012778E+04 5.6333797176214150E+12 -1.9791921827703225E+06 1.2622746958894757E+28
6.3199668815780460E+04 5.6285607123206680E+12 -1.9798131933816290E+06 1.2608351714045306E+28
6.3217360474548143E+04 5.6237471893423340E+12 -1.9804342107326647E+06 1.2593976946555232E+28
6.3235052133315825E+04 5.6189391408920859E+12 -1.9810552348245971E+06 1.2579622621489027E+28
6.3252743792083507E+04 5.6141365591891113E+12 -1.9816762656585230E+06 1.2565288703981357E+28
6.3270435450851175E+04 5.6093394364655205E+12 -1.9822973032356659E+06 1.2550975159235208E+28
6.3288127109618858E+04 5.6045477649668496E+12 -1.9829183475571775E+06 1.2536681952523315E+28
6.3305818768386540E+04 5.5997615369519863E+12 -1.9835393986241755E+06 1.2522409049187859E+28
6.3323510427154222E+04 5.5949807446925801E+12 -1.9841604564379237E+06 1.2508156414638625E+28
6.3341202085921905E+04 5.5902053804738896E+12 -1.9847815209995320E+06 1.2493924014355461E+28
6.3358893744689572E+04 5.5854354365942588E+12 -1.9854025923101348E+06 1.2479711813886626E+28
6.3376585403457255E+04 5.5806709053647207E+12 -1.9860236703710111E+06 1.2465519778847538E+28
6.3394277062224937E+04 5.5759117791099736E+12 -1.9866447551832439E+06 1.2451347874923610E+28
6.3411968720992620E+04 5.5711580501672461E+12 -1.9872658467480992E+06 1.2437196067866779E+28
6.3429660379760302E+04 5.5664097108872070E+12 -1.9878869450667056E+06 1.2423064323498150E+28
6.3447352038527970E+04 5.5616667536333730E+12 -1.9885080501402540E+06 1.2408952607706147E+28
6.3465043697295652E+04 5.5569291707822051E+12 -1.9891291619699369E+06 1.2394860886446730E+28
6.3482735356063335E+04 5.5521969547230059E+12 -1.9897502805570085E+06 1.2380789125743008E+28
6.3500427014831017E+04 5.5474700978584277E+12 -1.9903714059025622E+06 1.2366737291686676E+28
6.3518118673598699E+04 5.5427485926034238E+12 -1.9909925380079127E+06 1.2352705350434823E+28
6.3535810332366367E+04 5.5380324313864668E+12 -1.9916136768741526E+06 1.2338693268213469E+28
6.3553501991134050E+04 5.5333216066483018E+12 -1.9922348225025749E+06 1.2324701011313792E+28
6.3571193649901732E+04 5.5286161108428896E+12 -1.9928559748943499E+06 1.2310728546094850E+28
6.3588885308669414E+04 5.5239159364369688E+12 -1.9934771340506456E+06 1.2296775838982209E+28
6.3606576967437097E+04 5.5192210759096982E+12 -1.9940982999727679E+06 1.2282842856466806E+28
6.3624268626204765E+04 5.5145315217535049E+12 -1.9947194726618384E+06 1.2268929565107384E+28
6.3641960284972447E+04 5.5098472664731094E+12 -1.9953406521191357E+06 1.2255035931527527E+28
6.3659651943740129E+04 5.5051683025860625E+12 -1.9959618383458937E+06 1.2241161922417187E+28
6.3677343602507812E+04 5.5004946226228447E+12 -1.9965830313432598E+06 1.2227307504532892E+28
6.3695035261275494E+04 5.4958262191262178E+12 -1.9972042311125181E+06 1.2213472644695758E+28
6.3712726920043162E+04 5.4911630846517480E+12 -1.9978254376548852E+06 1.2199657309792958E+28
6.3730418578810844E+04 5.4865052117674785E+12 -1.9984466509716322E+06 1.2185861466776684E+28
6.3748110237578527E+04 5.4818525930541455E+12 -1.9990678710639821E+06 1.2172085082664709E+28
6.3765801896346209E+04 5.4772052211051494E+12 -1.9996890979331299E+06 1.2158328124540230E+28
6.3783493555113891E+04 5.4725630885261934E+12 -2.0003103315803427E+06 1.2144590559550725E+28
6.3801185213881559E+04 5.4679261879357158E+12 -2.0009315720068184E+06 1.2130872354909162E+28
6.3818876872649242E+04 5.4632945119642861E+12 -2.0015528192138672E+06 1.2117173477892132E+28
6.3836568531416924E+04 5.4586680532552266E+12 -2.0021740732027073E+06 1.2103493895841612E+28
6.3854260190184606E+04 5.4540468044640762E+12 -2.0027953339746282E+06 1.2089833576163323E+28
6.3871951848952289E+04 5.4494307582589980E+12 -2.0034166015308469E+06 1.2076192486327851E+28
6.3889643507719957E+04 5.4448199073204932E+12 -2.0040378758725892E+06 1.2062570593869726E+28
6.3907335166487639E+04 5.4402142443411504E+12 -2.0046591570011904E+06 1.2048967866386620E+28
6.3925026825255321E+04 5.4356137620261914E+12 -2.0052804449178716E+06 1.2035384271540874E+28
6.3942718484023004E+04 5.4310184530932021E+12 -2.0059017396238402E+06 1.2021819777058644E+28
6.3960410142790672E+04 5.4264283102714658E+12 -2.0065230411205140E+06 1.2008274350727855E+28
6.3978101801558354E+04 5.4218433263034131E+12 -2.0071443494089900E+06 1.1994747960402404E+28
6.3995793460326036E+04 5.4172634939427031E+12 -2.0077656644907389E+06 1.1981240573996447E+28
6.4013485119093719E+04 5.4126888059562461E+12 -2.0083869863668471E+06 1.1967752159490260E+28
6.4031176777861401E+04 5.4081192551224756E+12 -2.0090083150386510E+06 1.1954282684925111E+28
6.4048868436629069E+04 5.4035548342319277E+12 -2.0096296505075113E+06 1.1940832118404865E+28
6.4066560095396751E+04 5.3989955360877002E+12 -2.0102509927746281E+06 1.1927400428097293E+28
6.4084251754164434E+04 5.3944413535048096E+12 -2.0108723418412858E+06 1.1913987582232084E+28
6.4101943412932116E+04 5.3898922793101201E+12 -2.0114936977088533E+06 1.1900593549100585E+28
6.4119635071699799E+04 5.3853483063429121E+12 -2.0121150603785783E+06 1.1887218297057389E+28
6.4137326730467466E+04 5.3808094274544912E+12 -2.0127364298517087E+06 1.1873861794519127E+28
6.4155018389235149E+04 5.3762756355078818E+12 -2.0133578061296172E+06 1.1860524009963489E+28
6.4172710048002831E+04 5.3717469233784834E+12 -2.0139791892135316E+06 1.1847204911931086E+28
6.4190401706770514E+04 5.3672232839535127E+12 -2.0146005791047416E+06 1.1833904469023748E+28
6.4208093365538196E+04 5.3627047101315869E+12 -2.0152219758047413E+06 1.1820622649903214E+28
6.4225785024305864E+04 5.3581911948244229E+12 -2.0158433793145907E+06 1.1807359423296071E+28
6.4243476683073546E+04 5.3536827309545488E+12 -2.0164647896357600E+06 1.1794114757986965E+28
6.4261168341841229E+04 5.3491793114569961E+12 -2.0170862067694899E+06 1.1780888622823475E+28
6.4278860000608911E+04 5.3446809292782207E+12 -2.0177076307171830E+06 1.1767680986712914E+28
6.4296551659376593E+04 5.3401875773771201E+12 -2.0183290614800104E+06 1.1754491818625223E+28
6.4314243318144261E+04 5.3356992487236309E+12 -2.0189504990594499E+06 1.1741321087588788E+28
6.4331934976911944E+04 5.3312159363002129E+12 -2.0195719434566838E+06 1.1728168762694734E+28
6.4349626635679626E+04 5.3267376331003232E+12 -2.0201933946732003E+06 1.1715034813092382E+28
6.4367318294447308E+04 5.3222643321298867E+12 -2.0208148527102123E+06 1.1701919207993481E+28
6.4385009953214991E+04 5.3177960264062402E+12 -2.0214363175690507E+06 1.1688821916669062E+28
6.4402701611982659E+04 5.3133327089583174E+12 -2.0220577892510807E+06 1.1675742908449900E+28
6.4420393270750341E+04 5.3088743728268086E+12 -2.0226792677576393E+06 1.1662682152726924E+28
6.4438084929518023E+04 5.3044210110640332E+12 -2.0233007530900761E+06 1.1649639618950768E+28
6.4455776588285706E+04 5.2999726167339160E+12 -2.0239222452497536E+06 1.1636615276631640E+28
6.4473468247053388E+04 5.2955291829121045E+12 -2.0245437442379827E+06 1.1623609095339603E+28
6.4491159905821056E+04 5.2910907026859229E+12 -2.0251652500560444E+06 1.1610621044704362E+28
6.4508851564588738E+04 5.2866571691536338E+12 -2.0257867627054595E+06 1.1597651094413046E+28
6.4526543223356421E+04 5.2822285754259951E+12 -2.0264082821873834E+06 1.1584699214214704E+28
6.4544234882124103E+04 5.2778049146241631E+12 -2.0270298085033982E+06 1.1571765373914083E+28
6.4561926540891785E+04 5.2733861798818633E+12 -2.0276513416546786E+06 1.1558849543377934E+28
6.4579618199659453E+04 5.2689723643436719E+12 -2.0282728816426371E+06 1.1545951692529909E+28
6.4597309858427136E+04 5.2645634611658076E+12 -2.0288944284686104E+06 1.1533071791352813E+28
6.4615001517194818E+04 5.2601594635156904E+12 -2.0295159821340265E+06 1.1520209809887251E+28
6.4632693175962500E+04 5.2557603645720684E+12 -2.0301375426403414E+06 1.1507365718231937E+28
6.4650384834730183E+04 5.2513661575259805E+12 -2.0307591099886624E+06 1.1494539486546427E+28
6.4668076493497851E+04 5.2469768355784727E+12 -2.0313806841806255E+06 1.1481731085044400E+28
6.4685768152265533E+04 5.2425923919429160E+12 -2.0320022652174747E+06 1.1468940484000357E+28
6.4703459811033215E+04 5.2382128198436982E+12 -2.0326238531005844E+06 1.1456167653745735E+28
6.4721151469800898E+04 5.2338381125163486E+12 -2.0332454478313753E+06 1.1443412564669204E+28
6.4738843128568580E+04 5.2294682632078008E+12 -2.0338670494112303E+06 1.1430675187217383E+28
6.4756534787336248E+04 5.2251032651761621E+12 -2.0344886578415567E+06 1.1417955491894088E+28
6.4774226446103930E+04 5.2207431116909775E+12 -2.0351102731236808E+06 1.1405253449261046E+28
6.4791918104871613E+04 5.2163877960326768E+12 -2.0357318952590572E+06 1.1392569029936217E+28
6.4809609763639295E+04 5.2120373114929863E+12 -2.0363535242491006E+06 1.1379902204594936E+28
6.4827301422406978E+04 5.2076916513749873E+12 -2.0369751600951427E+06 1.1367252943970011E+28
6.4844993081174645E+04 5.2033508089927754E+12 -2.0375968027985790E+06 1.1354621218850673E+28
6.4862684739942328E+04 5.1990147776713174E+12 -2.0382184523608903E+06 1.1342007000082096E+28
6.4880376398710010E+04 5.1946835507471465E+12 -2.0388401087833876E+06 1.1329410258567359E+28
6.4898068057477692E+04 5.1903571215672461E+12 -2.0394617720676141E+06 1.1316830965264135E+28
6.4915759716245375E+04 5.1860354834904482E+12 -2.0400834422148161E+06 1.1304269091188688E+28
6.4933451375013043E+04 5.1817186298859746E+12 -2.0407051192264915E+06 1.1291724607411586E+28
6.4951143033780725E+04 5.1774065541340889E+12 -2.0413268031041150E+06 1.1279197485059513E+28
6.4968834692548407E+04 5.1730992496264785E+12 -2.0419484938490102E+06 1.1266687695316341E+28
6.4986526351316090E+04 5.1687967097654619E+12 -2.0425701914626248E+06 1.1254195209420738E+28
6.5004218010083758E+04 5.1644989279643154E+12 -2.0431918959464028E+06 1.1241719998667077E+28
6.5021909668851440E+04 5.1602058976472744E+12 -2.0438136073017835E+06 1.1229262034405371E+28
6.5039601327619122E+04 5.1559176122497441E+12 -2.0444353255300957E+06 1.1216821288041825E+28
6.5057292986386805E+04 5.1516340652174082E+12 -2.0450570506329173E+06 1.1204397731036173E+28
6.5074984645154487E+04 5.1473552500073984E+12 -2.0456787826115873E+06 1.1191991334905035E+28
6.5092676303922155E+04 5.1430811600873623E+12 -2.0463005214675867E+06 1.1179602071219139E+28
6.5110367962689837E+04 5.1388117889359629E+12 -2.0469222672023049E+06 1.1167229911604708E+28
6.5128059621457520E+04 5.1345471300423994E+12 -2.0475440198172510E+06 1.1154874827742008E+28
6.5145751280225202E+04 5.1302871769069326E+12 -2.0481657793138209E+06 1.1142536791366821E+28
6.5163442938992885E+04 5.1260319230404395E+12 -2.0487875456934650E+06 1.1130215774269082E+28
6.5181134597760552E+04 5.1217813619644033E+12 -2.0494093189576895E+06 1.1117911748292794E+28
6.5198826256528235E+04 5.1175354872113232E+12 -2.0500310991078843E+06 1.1105624685337166E+28
6.5216517915295917E+04 5.1132942923241445E+12 -2.0506528861455361E+06 1.1093354557354881E+28
6.5234209574063600E+04 5.1090577708566895E+12 -2.0512746800720573E+06 1.1081101336353303E+28
6.5251901232831282E+04 5.1048259163732021E+12 -2.0518964808889560E+06 1.1068864994393087E+28
6.5269592891598950E+04 5.1005987224485752E+12 -2.0525182885977291E+06 1.1056645503588783E+28
6.5287284550366632E+04 5.0963761826686836E+12 -2.0531401031997332E+06 1.1044442836109743E+28
6.5304976209134315E+04 5.0921582906296123E+12 -2.0537619246964839E+06 1.1032256964177825E+28
6.5322667867901997E+04 5.0879450399379238E+12 -2.0543837530895260E+06 1.1020087860068107E+28
6.5340359526669679E+04 5.0837364242111592E+12 -2.0550055883802418E+06 1.1007935496110273E+28
6.5358051185437347E+04 5.0795324370771230E+12 -2.0556274305701274E+06 1.0995799844686501E+28
6.5375742844205030E+04 5.0753330721739785E+12 -2.0562492796607297E+06 1.0983680878231666E+28
6.5393434502972712E+04 5.0711383231508740E+12 -2.0568711356534085E+06 1.0971578569235091E+28
6.5411126161740394E+04 5.0669481836669316E+12 -2.0574929985497228E+06 1.0959492890237588E+28
6.5428817820508077E+04 5.0627626473918301E+12 -2.0581148683511945E+06 1.0947423813833052E+28
6.5446509479275745E+04 5.0585817080059219E+12 -2.0587367450592429E+06 1.0935371312668764E+28
6.5464201138043427E+04 5.0544053591998135E+12 -2.0593586286753558E+06 1.0923335359444111E+28
6.5481892796811109E+04 5.0502335946743320E+12 -2.0599805192010906E+06 1.0911315926910446E+28
6.5499584455578792E+04 5.0460664081411006E+12 -2.0606024166378356E+06 1.0899312987872662E+28
6.5517276114346474E+04 5.0419037933216133E+12 -2.0612243209871755E+06 1.0887326515186500E+28
6.5534967773114142E+04 5.0377457439478574E+12 -2.0618462322506336E+06 1.0875356481760265E+28
6.5552659431881824E+04 5.0335922537623184E+12 -2.0624681504296490E+06 1.0863402860554790E+28
6.5570351090649507E+04 5.0294433165175850E+12 -2.0630900755257481E+06 1.0851465624582232E+28
6.5588042749417189E+04 5.0252989259764756E+12 -2.0637120075404807E+06 1.0839544746906403E+28
6.5605734408184871E+04 5.0211590759122412E+12 -2.0643339464753107E+06 1.0827640200643270E+28
6.5623426066952539E+04 5.0170237601083428E+12 -2.0649558923317236E+06 1.0815751958960267E+28
6.5641117725720222E+04 5.0128929723582441E+12 -2.0655778451112909E+06 1.0803879995075653E+28
6.5658809384487904E+04 5.0087667064656973E+12 -2.0661998048155401E+06 1.0792024282259265E+28
6.5676501043255586E+04 5.0046449562447715E+12 -2.0668217714459542E+06 1.0780184793832553E+28
6.5694192702023269E+04 5.0005277155195166E+12 -2.0674437450040793E+06 1.0768361503167543E+28
6.5711884360790937E+04 4.9964149781241895E+12 -2.0680657254914371E+06 1.0756554383687444E+28
